Nome;Link;Avaliacao;Quantidade de Avaliações;Parcelas;Preço Parcelado;Preço a Vista;Site;Data da Coleta
Smartphone Motorola Moto G54 5G 256Gb 8Gb Ram Grafite  ;https://www.amazon.com.br/Smartphone-Motorola-Moto-256Gb-Grafite/dp/B00JWSY1M4/ref=sr_1_21?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-21&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,6;107;em até 10x de R$ 119,40 sem juros;119,4;1194,0;Amazon;18/11/2024 20:43:35
Smartphone Samsung Galaxy A15 5G 256GB - Azul Escuro  ;https://www.amazon.com.br/Smartphone-Samsung-Galaxy-A15-256GB/dp/B0CRWTTFS7/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-22&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;1.175;em até 10x de R$ 106,70 sem juros;106,7;1067,0;Amazon;18/11/2024 20:43:35
Smartphone Motorola Edge 40 Neo 256GB 8GB RAM + 8GB RAM Boost Black Beauty  ;https://www.amazon.com.br/Smartphone-Motorola-256GB-Black-Beauty/dp/B0CGVX3Q4G/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-23&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,7;1.692;em até 12x de R$ 148,40 sem juros;148,4;1691,65;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi Redmi Note 13 Pro 5G 8GB+256GB Snapdragon 7s Gen 2, Câmera 200MP OIS, Carregamento Turbo 67W, 120Hz, AMOLED, NFC... (Preto)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Snapdragon-C%C3%A2mera-Carregamento/dp/B0CSFVKV5S/ref=sr_1_24?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-24&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,8;2.800;em até 12x de R$ 178,26 com juros;178,26;1910,0;Amazon;18/11/2024 20:43:35
"Smartphone Realme Note 50 RMX3834 3 GB de RAM/64 GB/Tela 6.74""/Dual Sim LTE - Preto  ";https://www.amazon.com.br/Smartphone-Realme-Note-RMX3834-Tela/dp/B0DDLK83DZ/ref=sr_1_25?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-25&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;5,0;2;em até 12x de R$ 60,57 com juros;60,57;649,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi POCO X6 Pro 5G 12GB+512GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (Preto)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Dimensity-8300-Ultra-c%C3%A2mera/dp/B0CMJL7XTZ/ref=sr_1_26?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-26&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;2.133;em até 12x de R$ 216,53 com juros;216,53;2320,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi POCO X6 5G 8GB+256GB NFC Snapdragon 7s Gen 2 Smartphone 120Hz FioW AMOLED 64MP Câmera tripla com OIS (preto)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Snapdragon-AMOLED-C%C3%A2mera/dp/B0CR1HHR1F/ref=sr_1_27?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-27&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;1.882;em até 10x de R$ 166,80 sem juros;166,8;1668,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi Redmi Note 13 4G 8+256 GB, preto  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-preto/dp/B0CPT8SK6H/ref=sr_1_28?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-28&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;3.530;em até 10x de R$ 113,90 sem juros;113,9;1139,0;Amazon;18/11/2024 20:43:35
"Celular Samsung Galaxy A15 5G 256GB, 8GB RAM, Tela Infinita de 6.5"" Azul Escuro  ";https://www.amazon.com.br/Celular-Samsung-Galaxy-Infinita-Escuro/dp/B0CVSG6W9D/ref=sr_1_29?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-29&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;53;em até 12x de R$ 97,90 com juros;97,9;1049,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi Redmi Note 13 6GB+128GB Powerful Snapdragon® performance 120Hz FHD+ AMOLED display 33W fast charging with 5000mAh battery (Black)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Powerful-Snapdragon%C2%AE-performance/dp/B0CT91XG67/ref=sr_1_30?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-30&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;936;em até 10x de R$ 98,40 sem juros;98,4;983,19;Amazon;18/11/2024 20:43:35
"Samsung Galaxy A55 5G, Câmera Tripla Traseira de até 50MP, Selfie de 32MP, Nightography, Apagador de objetos, Design em metal e vidro, IP67, Super AMOLED 6.6"" 120Hz Vision Booster, 128GB - Azul Escuro  ";https://www.amazon.com.br/Samsung-Traseira-Nightography-Apagador-objetos/dp/B0CX259H7F/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-31&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,8;1.443;em até 12x de R$ 162,41 sem juros;162,41;1759,5;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi Redmi 14C Starry Blue (Azul) 8GB RAM 256GB ROM  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Starry-256GB/dp/B0DHZFKSSK/ref=sr_1_32?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-32&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,2;5;em até 12x de R$ 97,90 com juros;97,9;1049,0;Amazon;18/11/2024 20:43:35
Smartphone Motorola Moto g24 Power 128GB 8GB Ram Boost AI Camera 50MP 6000 mAh - Azul Celeste  ;https://www.amazon.com.br/Smartphone-Motorola-Power-128GB-Camera/dp/B0DJH4KQZ9/ref=sr_1_33?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-33&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;0;0;em até 10x de R$ 79,90 sem juros;79,9;799,0;Amazon;18/11/2024 20:43:35
"Samsung, Smartphone Samsung Galaxy A05 128GB/4GB RAM, Tela 6,7"" Preto  ";https://www.amazon.com.br/Samsung-Smartphone-Galaxy-128GB-Preto/dp/B0CV16MX7J/ref=sr_1_34?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-34&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,6;354;em até 12x de R$ 75,40 com juros;75,4;807,9;Amazon;18/11/2024 20:43:35
"POCO C65 6GB+128GB 5000mAh 6.74"" 90Hz HD+ display 50MP Camera NFC MediaTek Helio G85 Octa Core Azul  ";https://www.amazon.com.br/5000mAh-display-Camera-MediaTek-Version/dp/B0CP3NSQ1R/ref=sr_1_35?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-35&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,3;152;em até 12x de R$ 76,44 com juros;76,44;819,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi Redmi Note 13 6GB+128GB Powerful Snapdragon® performance 120Hz FHD+ AMOLED display 33W fast charging with 5000mAh battery (Blue)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Powerful-Snapdragon%C2%AE-performance/dp/B0CT92Y6T6/ref=sr_1_36_mod_primary_new?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-36;4,7;411;em até 10x de R$ 98,00 sem juros;98,0;980,0;Amazon;18/11/2024 20:43:35
Smartphone Redmi 14C 8GB RAM 256GB ROM Midnight Black (Preto)  ;https://www.amazon.com.br/Smartphone-Redmi-256GB-Midnight-Black/dp/B0DJ9X3XBX/ref=sr_1_37?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-37&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;5,0;2;em até 12x de R$ 94,73 com juros;94,73;1015,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi Redmi Note 13 8+256GB Preto Preto Modelo 23129RA5FL  ;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Modelo-23129RA5FL/dp/B0CTRZB43P/ref=sr_1_38?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-38&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;4,7;489;em até 10x de R$ 113,90 sem juros;113,9;1139,0;Amazon;18/11/2024 20:43:35
Smartphone Xiaomi POCO X6 Pro 5G 12GB+512GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (Cinza)  ;https://www.amazon.com.br/Smartphone-Xiaomi-Dimensity-8300-Ultra-c%C3%A2mera/dp/B0CMJH8WM6/ref=sr_1_39?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-39&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,7;1.392;em até 12x de R$ 208,04 com juros;208,04;2229,0;Amazon;18/11/2024 20:43:35
Smartphone Realme Note 50 4gb Ram 128gb Rom Midnight Black (preto)  ;https://www.amazon.com.br/Smartphone-Realme-128gb-Midnight-Black/dp/B0D8M7RSY2/ref=sr_1_40?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-40&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e;4,6;48;em até 12x de R$ 69,90 com juros;69,9;749,0;Amazon;18/11/2024 20:43:35
Smartphone Motorola Edge 50 Fusion 5G - 256GB 8GB RAM + 8GB RAM Boost 50MP Sony AI Camera IP68 NFC Blue Teal  ;https://www.amazon.com.br/Smartphone-Motorola-Edge-50-Fusion/dp/B0D54KKDGV/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-41&ufe=app_do%3Aamzn1.fos.95de73c3-5dda-43a7-bd1f-63af03b14751;4,7;101;em até 12x de R$ 193,14 sem juros;193,14;1969,0;Amazon;18/11/2024 20:43:35
Smartphone Motorola Razr 40 5G 256 GB 8 GB RAM verde sálvia  ;https://www.amazon.com.br/Smartphone-Motorola-Razr-256GB-Green/dp/B0CD2WW8CT/ref=sr_1_42?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-42;4,5;168;Esse item não tem opção de parcelamento;0,0;0,0;Amazon;18/11/2024 20:43:35
"Smartphone INFINIX SMART 8 Pro, 256GB, 4GB RAM, 5000mAh, Câmera Dupla 50MP Ring Flashlight e Selfie 8MP, Tela Magic Ring 6.6"" 90Hz, 5000mAh, Preto.  ";https://www.amazon.com.br/Smartphone-INFINIX-5000mAh-C%C3%A2mera-Flashlight/dp/B0CLVLBVCP/ref=sr_1_43?dib=eyJ2IjoiMSJ9.sr_Ma6vakUaO2nWx5dw64vzuNHt5f-UpWLKjUiFa-DUf15i2-8PtjmcqpAWt0Hqw7j1ob0OjNb_YqTfE3J3S50wsrRF2QQ_gGVfq0eu13m6wkYlBbDI71jNCQxVHgEuihjv7fWdDYGCJSMk3KQls3aShfHlgAYf3sWepQ_HX6YR-Qg0MUq-21wHt02Vzwhdxf6vO-3W8sSpswMZKmGm8Ih6p_YV7EbFl1N0-Z31TUVYAmswuv_E1p7KcyFbwi9bsTNjcizMBdlduUd6m_PoBkdg2GhsiCBIZGTiPDojojXo.ihejnVVcQbD11BAmkIlfTaciDU1dqXIj5_8otG6iIHc&dib_tag=se&keywords=smartphone&qid=1731973371&sr=8-43&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;5,0;6;em até 10x de R$ 85,22 sem juros;85,22;791,1;Amazon;18/11/2024 20:43:35
